;start_timestamp;end_timestamp;chord;song_name
27;48.2975;50.4337;D:7;203_Kiss-1976-Destroyer-08-Beth
28;50.4337;51.4554;F:maj;203_Kiss-1976-Destroyer-08-Beth
29;51.4554;52.4771;G:7;203_Kiss-1976-Destroyer-08-Beth
30;52.4771;56.0065;A:min;203_Kiss-1976-Destroyer-08-Beth
31;56.0065;56.5638;G:maj;203_Kiss-1976-Destroyer-08-Beth
32;56.5638;58.3285;F:maj;203_Kiss-1976-Destroyer-08-Beth
33;58.3285;58.7929;G:7;203_Kiss-1976-Destroyer-08-Beth
34;58.7929;62.8796;C:maj;203_Kiss-1976-Destroyer-08-Beth
35;62.8796;64.923;F:maj/5;203_Kiss-1976-Destroyer-08-Beth
36;64.923;71.3317;C:maj;203_Kiss-1976-Destroyer-08-Beth
37;71.3317;73.0964;F:maj/5;203_Kiss-1976-Destroyer-08-Beth
38;73.0964;75.1398;E:maj;203_Kiss-1976-Destroyer-08-Beth
39;75.1398;77.3689;A:min/5;203_Kiss-1976-Destroyer-08-Beth
40;77.3689;79.4122;G:maj;203_Kiss-1976-Destroyer-08-Beth
41;79.4122;81.5485;F:maj;203_Kiss-1976-Destroyer-08-Beth
42;81.5485;83.6847;E:min7;203_Kiss-1976-Destroyer-08-Beth
43;83.6847;85.821;D:7;203_Kiss-1976-Destroyer-08-Beth
44;85.821;87.1213;F:maj;203_Kiss-1976-Destroyer-08-Beth
45;87.1213;87.9572;G:7;203_Kiss-1976-Destroyer-08-Beth
46;87.9572;90.0005;A:min;203_Kiss-1976-Destroyer-08-Beth
0;0.0;2.8793;E:min;204_Dokken-Alone_Again
1;2.8793;4.7369;C:maj/3;204_Dokken-Alone_Again
2;4.7369;11.7029;E:min;204_Dokken-Alone_Again
3;11.7029;16.0682;C:maj/3;204_Dokken-Alone_Again
4;16.0682;21.4552;E:min;204_Dokken-Alone_Again
5;21.4552;23.0342;C:maj/3;204_Dokken-Alone_Again
6;23.0342;24.0559;E:min7;204_Dokken-Alone_Again
7;24.0559;27.4924;C:maj/3;204_Dokken-Alone_Again
8;27.4924;31.3005;E:min;204_Dokken-Alone_Again
9;31.3005;32.5079;C:maj;204_Dokken-Alone_Again
10;32.5079;33.7154;A:min;204_Dokken-Alone_Again
11;33.7154;34.5513;D:maj/5;204_Dokken-Alone_Again
12;34.5513;38.0807;E:min;204_Dokken-Alone_Again
13;38.0807;39.1953;C:maj7;204_Dokken-Alone_Again
14;39.1953;40.4027;D:maj/5;204_Dokken-Alone_Again
15;40.4027;41.2386;B:min7;204_Dokken-Alone_Again
16;41.2386;44.3037;E:min;204_Dokken-Alone_Again
17;44.3037;45.5111;C:maj;204_Dokken-Alone_Again
18;45.5111;47.3687;D:maj;204_Dokken-Alone_Again
19;47.3687;50.5266;E:min;204_Dokken-Alone_Again
20;50.5266;51.6412;C:maj;204_Dokken-Alone_Again
21;51.6412;52.7557;G:maj;204_Dokken-Alone_Again
22;52.7557;53.6845;D:maj;204_Dokken-Alone_Again
23;53.6845;56.7496;E:min;204_Dokken-Alone_Again
24;56.7496;57.8641;C:maj7;204_Dokken-Alone_Again
25;57.8641;59.9075;D:maj;204_Dokken-Alone_Again
26;59.9075;62.9725;E:min;204_Dokken-Alone_Again
27;62.9725;64.18;C:maj;204_Dokken-Alone_Again
28;64.18;65.2016;G:maj;204_Dokken-Alone_Again
29;65.2016;66.3162;D:maj;204_Dokken-Alone_Again
30;66.3162;69.1955;E:min;204_Dokken-Alone_Again
31;69.1955;70.31;C:maj7;204_Dokken-Alone_Again
32;70.31;72.3534;D:maj;204_Dokken-Alone_Again
33;72.3534;73.9323;C:maj;204_Dokken-Alone_Again
34;73.9323;74.6754;D:maj;204_Dokken-Alone_Again
35;74.6754;75.4184;D:min;204_Dokken-Alone_Again
36;75.4184;76.7187;B:maj;204_Dokken-Alone_Again
37;76.7187;78.2977;E:maj;204_Dokken-Alone_Again
38;78.2977;78.855;A:min;204_Dokken-Alone_Again
39;78.855;80.1553;C:maj;204_Dokken-Alone_Again
40;80.1553;81.92;D:maj;204_Dokken-Alone_Again
41;81.92;84.985;E:min;204_Dokken-Alone_Again
42;84.985;85.4494;G:min;204_Dokken-Alone_Again
43;85.4494;86.0996;G:maj;204_Dokken-Alone_Again
44;86.0996;88.2358;D:min;204_Dokken-Alone_Again
45;88.2358;90.0005;E:min;204_Dokken-Alone_Again
0;0.0;1.4861;C:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
1;1.4861;5.0155;G:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
2;5.0155;6.8731;D:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
3;6.8731;8.6378;C:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
4;8.6378;12.2601;G:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
5;12.2601;14.0249;D:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
6;14.0249;15.6967;C:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
7;15.6967;19.4119;G:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
8;19.4119;21.1766;F:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
9;21.1766;23.0342;C:maj/5;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
10;23.0342;26.6565;G:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
11;26.6565;28.4212;F:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
12;28.4212;30.1859;C:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
13;30.1859;33.8083;G:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
14;33.8083;35.573;D:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
15;35.573;37.3377;C:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
16;37.3377;40.96;G:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
17;40.96;42.9105;D:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
18;42.9105;44.5823;C:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
19;44.5823;48.669;G:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
20;48.669;49.8765;E:min/b3;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
21;49.8765;52.1985;C:maj/5;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
22;52.1985;55.7279;G:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
23;55.7279;56.7496;Db:min;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
24;56.7496;59.4431;C:maj/5;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
25;59.4431;62.7868;G:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
26;62.7868;64.5515;F:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
27;64.5515;66.4091;C:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
28;66.4091;70.0314;G:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
29;70.0314;71.7961;F:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
30;71.7961;73.6537;C:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
31;73.6537;77.276;G:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
32;77.276;79.0407;D:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
33;79.0407;80.6197;C:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
34;80.6197;80.8983;D:7/5;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
35;80.8983;84.4278;G:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
36;84.4278;86.2854;D:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
37;86.2854;88.0501;C:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
38;88.0501;90.0005;G:maj;205_Creedence Clearwater Revival-1969-Willie and the Poor Bo
0;0.0;2.0434;Db:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
1;2.0434;4.644;B:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
2;4.644;5.2941;Db:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
3;5.2941;8.2663;Gb:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
4;8.2663;10.031;Db:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
5;10.031;10.8669;Db:min;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
6;10.8669;11.61;Gb:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
7;11.61;13.8391;Db:min;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
8;13.8391;19.4119;Db:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
9;19.4119;20.4336;Db:min;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
10;20.4336;20.8051;Gb:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
11;20.8051;21.1766;G:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
12;21.1766;22.6627;B:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
13;22.6627;24.4274;Gb:maj7;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
14;24.4274;27.6782;Db:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
15;27.6782;29.0714;B:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
16;29.0714;30.8361;Gb:maj7;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
17;30.8361;34.0869;Db:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
18;34.0869;35.4801;B:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
19;35.4801;37.2448;Gb:maj7;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
20;37.2448;40.4027;Db:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
21;40.4027;41.7959;B:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
22;41.7959;43.6535;Gb:maj7;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
23;43.6535;53.2201;Db:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
24;53.2201;56.1923;B:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
25;56.1923;59.4431;Gb:maj/5;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
26;59.4431;66.0376;Db:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
27;66.0376;68.6382;B:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
28;68.6382;69.1955;Db:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
29;69.1955;72.1676;Gb:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
30;72.1676;78.855;Db:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
31;78.855;80.9912;B:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
32;80.9912;82.0129;Db:7;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
33;82.0129;85.1708;Gb:maj;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
34;85.1708;90.0005;Db:min;206_Billboard_Top_100_Hits_Of_1994_-_018_-_COLLECTIVE_SOUL_-
0;0.0;0.8359;G:maj;207_Rush-1990-Chronicles-11-The Trees
1;0.8359;1.579;A:maj;207_Rush-1990-Chronicles-11-The Trees
2;1.579;4.3654;B:min;207_Rush-1990-Chronicles-11-The Trees
3;4.3654;5.9443;D:maj;207_Rush-1990-Chronicles-11-The Trees
4;5.9443;7.3375;A:maj;207_Rush-1990-Chronicles-11-The Trees
5;7.3375;10.4954;B:min;207_Rush-1990-Chronicles-11-The Trees
6;10.4954;13.8391;Gb:maj;207_Rush-1990-Chronicles-11-The Trees
7;13.8391;17.4614;G:maj;207_Rush-1990-Chronicles-11-The Trees
8;17.4614;19.2261;A:maj;207_Rush-1990-Chronicles-11-The Trees
